run,direction,strategy,sharpe,sortino,treynor,treynor_raw,information,calmar,cum_ret,mdd,mdd_mag,mer_m,mer_ann
7,long,gps,-0.08963966328633216,-0.1568406186603738,-0.04609497029862127,-0.04609497029862127,-0.3940571074345218,-0.11194172641855955,-0.6038092661292107,-0.8732999402927972,0.8732999402927972,-0.011818147054643437,-0.14181776465572124
7,long,weighted,0.7270016130600218,1.172140540286154,0.10832783060896978,0.10832783060896978,,0.2727298568777954,1.3924786581566888,-0.37318371061893874,0.37318371061893874,0.0,0.0
7,short,baseline,-0.21686169251803544,-0.366413583544665,-0.09265565526972269,0.09265565526972269,-0.41045566098528596,-0.1698245845675046,-0.7864223581365511,-0.9281552846969052,0.9281552846969052,-0.016349410113068816,-0.1961929213568258
7,short,gps,-0.4645595595812807,-0.7144626791039927,-0.17890929976721892,0.17890929976721892,-0.6238426385539899,-0.23562669502736067,-0.8882991720472323,-0.9173751562913239,0.9173751562913239,-0.023349781273340434,-0.2801973752800852
8,long,baseline,-0.1763677122489877,-0.3072695777198758,-0.05491631565521034,-0.05491631565521034,-0.26910071089659704,-0.19205634787719245,-0.825547041038836,-0.9182266719987484,0.9182266719987484,-0.009679344986079837,-0.11615213983295805
8,long,gps,0.15670079840278778,0.27589550002944135,0.059890571783667065,0.059890571783667065,0.06360052700206278,-0.002851961559829381,-0.013766943433176748,-0.5396642754285486,0.5396642754285486,0.00162675098950142,0.01952101187401704
8,long,weighted,0.22818810559130784,0.3585432613297732,0.032104136979815,0.032104136979815,,0.06546051366652955,0.22145197483606682,-0.34334519408194475,0.34334519408194475,0.0,0.0
8,short,baseline,0.565519528474643,1.678532692837911,0.263716280687274,-0.263716280687274,0.4661476672983491,0.36260594622531106,4.833667325428203,-0.5970090609674537,0.5970090609674537,0.025051509855775065,0.3006181182693008
8,short,gps,0.11831261248866123,0.29491666486622964,0.08726310450224571,-0.08726310450224571,0.054137977158697864,-0.06964041986167055,-0.35519890715868774,-0.6833316606745543,0.6833316606745543,0.0026187903111411152,0.03142548373369338
9,long,baseline,0.3672076033303757,0.6640513488517007,0.10052833927010763,0.10052833927010763,0.2589372310612704,0.08915723018731107,0.8193000168371203,-0.7711684473392452,0.7711684473392452,0.00888127213960861,0.10657526567530332
9,long,gps,-0.6449498425001753,-0.9096261205785017,-0.20847845205713575,-0.20847845205713575,-0.9279228718542748,-0.2830527983805189,-0.9359102143528322,-0.9294340898106174,0.9294340898106174,-0.024951319764151703,-0.29941583716982045
9,long,weighted,0.45301751345290026,0.7480109816247799,0.06632644521141443,0.06632644521141443,,0.16170400895568204,0.64935219269712,-0.3535638095738971,0.3535638095738971,0.0,0.0
9,short,baseline,0.16256501517480826,0.3277449105643014,0.06610543461518079,-0.06610543461518079,0.023660302041845698,-0.03451332364742442,-0.24276027390218247,-0.8815385121966812,0.8815385121966812,0.0011022159334781127,0.013226591201737352
9,short,gps,0.11030909168935132,0.18833284147659954,0.05212085066535777,-0.05212085066535777,-0.04079335901287619,-0.061918150155506446,-0.3047243390447041,-0.6392061064619572,0.6392061064619572,-0.001655210951024226,-0.01986253141229071
10,long,baseline,0.08394644913706195,0.11943117877923688,0.0373784382937649,0.0373784382937649,-0.0018264481380322667,-0.06700879538745957,-0.3367575044680282,-0.6655652547314527,0.6655652547314527,-5.6592382247877756e-05,-0.0006791085869745331
10,long,gps,-0.06976393714474637,-0.11079472659631344,-0.03131397515556697,-0.03131397515556697,-0.1598951810104169,-0.12092431959633976,-0.6317575539169443,-0.8688295074292216,0.8688295074292216,-0.005109061834015495,-0.061308742008185944
10,long,weighted,0.25199979786742893,0.3624494495956524,0.03333482591114268,0.03333482591114268,,0.05772924137051121,0.24771642289413265,-0.4312441742939742,0.4312441742939742,0.0,0.0
10,short,baseline,0.1820702323899323,0.34632064941920426,0.051330162613577895,-0.051330162613577895,0.08845136547371521,-0.013278911423028417,-0.09555326487769944,-0.8356908151792592,0.8356908151792592,0.00371124945270276,0.04453499343243312
10,short,gps,0.2056165566638302,0.3968793162600636,0.08431112717035806,-0.08431112717035806,0.1147564844870873,0.0030489562382128594,0.023269614111813386,-0.8393555944089841,0.8393555944089841,0.004777118624826279,0.05732542349791535
